startTime,endTime,latency
1708423066524,1708423066538,14
1708423066538,1708423066552,14
1708423066552,1708423066566,14
1708423066566,1708423066579,13
1708423066579,1708423066594,15
1708423066594,1708423066608,14
1708423066608,1708423066622,14
1708423066622,1708423066636,14
1708423066636,1708423066650,14
1708423066650,1708423066665,15
1708423066665,1708423066679,14
1708423066679,1708423066694,15
1708423066694,1708423066710,16
1708423066710,1708423066724,14
1708423066724,1708423066740,16
1708423066740,1708423066755,15
1708423066755,1708423066769,14
1708423066769,1708423066784,15
1708423066784,1708423066799,15
1708423066799,1708423066814,15
1708423066814,1708423066828,14
1708423066828,1708423066842,14
1708423066842,1708423066856,14
1708423066856,1708423066871,15
1708423066871,1708423066885,14
1708423066885,1708423066899,14
1708423066899,1708423066913,14
1708423066913,1708423066927,14
1708423066927,1708423066943,16
1708423066943,1708423066957,14
1708423066957,1708423066971,14
1708423066971,1708423066986,15
1708423066986,1708423067000,14
1708423067000,1708423067014,14
1708423067014,1708423067027,13
1708423067027,1708423067040,13
1708423067040,1708423067054,14
1708423067054,1708423067068,14
1708423067068,1708423067083,15
1708423067083,1708423067098,15
1708423067098,1708423067113,15
1708423067113,1708423067127,14
1708423067127,1708423067140,13
1708423067140,1708423067155,15
1708423067155,1708423067169,14
1708423067169,1708423067184,15
1708423067184,1708423067198,14
1708423067198,1708423067212,14
1708423067212,1708423067227,15
1708423067227,1708423067241,14
1708423067241,1708423067255,14
1708423067255,1708423067267,12
1708423067267,1708423067282,15
1708423067282,1708423067297,15
1708423067297,1708423067310,13
1708423067310,1708423067324,14
1708423067324,1708423067339,15
1708423067339,1708423067351,12
1708423067351,1708423067364,13
1708423067364,1708423067379,15
1708423067379,1708423067392,13
1708423067392,1708423067405,13
1708423067405,1708423067419,14
1708423067419,1708423067433,14
1708423067433,1708423067447,14
1708423067447,1708423067462,15
1708423067462,1708423067474,12
1708423067474,1708423067488,14
1708423067488,1708423067502,14
1708423067502,1708423067517,15
1708423067517,1708423067531,14
1708423067531,1708423067546,15
1708423067546,1708423067560,14
1708423067560,1708423067572,12
1708423067572,1708423067586,14
1708423067586,1708423067600,14
1708423067600,1708423067615,15
1708423067615,1708423067629,14
1708423067629,1708423067643,14
1708423067643,1708423067657,14
1708423067657,1708423067671,14
1708423067671,1708423067685,14
1708423067685,1708423067700,15
1708423067700,1708423067714,14
1708423067714,1708423067728,14
1708423067728,1708423067742,14
1708423067742,1708423067757,15
1708423067757,1708423067769,12
1708423067769,1708423067784,15
1708423067784,1708423067797,13
1708423067797,1708423067811,14
1708423067811,1708423067825,14
1708423067825,1708423067838,13
1708423067838,1708423067853,15
1708423067853,1708423067865,12
1708423067865,1708423067879,14
1708423067879,1708423067892,13
1708423067892,1708423067906,14
1708423067906,1708423067920,14
1708423067920,1708423067935,15
1708423067935,1708423067950,15
1708423067950,1708423067963,13
1708423067963,1708423067975,12
1708423067975,1708423067987,12
1708423067987,1708423068001,14
1708423068001,1708423068016,15
1708423068016,1708423068030,14
1708423068030,1708423068045,15
1708423068045,1708423068060,15
1708423068060,1708423068071,11
1708423068071,1708423068086,15
1708423068086,1708423068100,14
1708423068100,1708423068115,15
1708423068115,1708423068130,15
1708423068130,1708423068145,15
1708423068145,1708423068159,14
1708423068159,1708423068174,15
1708423068174,1708423068189,15
1708423068189,1708423068202,13
1708423068202,1708423068214,12
1708423068214,1708423068229,15
1708423068229,1708423068243,14
1708423068243,1708423068258,15
1708423068258,1708423068271,13
1708423068271,1708423068286,15
1708423068286,1708423068301,15
1708423068301,1708423068314,13
1708423068314,1708423068328,14
1708423068328,1708423068342,14
1708423068342,1708423068356,14
1708423068356,1708423068370,14
1708423068370,1708423068384,14
1708423068384,1708423068398,14
1708423068398,1708423068412,14
1708423068412,1708423068426,14
1708423068426,1708423068440,14
1708423068440,1708423068454,14
1708423068454,1708423068468,14
1708423068468,1708423068483,15
1708423068483,1708423068497,14
1708423068497,1708423068511,14
1708423068511,1708423068526,15
1708423068526,1708423068541,15
1708423068541,1708423068555,14
1708423068555,1708423068567,12
1708423068567,1708423068582,15
1708423068582,1708423068595,13
1708423068595,1708423068609,14
1708423068609,1708423068623,14
1708423068623,1708423068638,15
1708423068638,1708423068651,13
1708423068651,1708423068665,14
1708423068665,1708423068679,14
1708423068679,1708423068693,14
1708423068693,1708423068704,11
1708423068704,1708423068718,14
1708423068718,1708423068732,14
1708423068732,1708423068747,15
1708423068747,1708423068761,14
1708423068761,1708423068775,14
1708423068775,1708423068789,14
1708423068789,1708423068803,14
1708423068803,1708423068818,15
1708423068818,1708423068831,13
1708423068831,1708423068845,14
1708423068845,1708423068860,15
1708423068860,1708423068875,15
1708423068875,1708423068890,15
1708423068890,1708423068902,12
1708423068902,1708423068916,14
1708423068916,1708423068931,15
1708423068931,1708423068946,15
1708423068946,1708423068960,14
1708423068960,1708423068974,14
1708423068974,1708423068987,13
1708423068987,1708423069002,15
1708423069002,1708423069017,15
1708423069017,1708423069031,14
1708423069031,1708423069044,13
1708423069044,1708423069058,14
1708423069058,1708423069073,15
1708423069073,1708423069088,15
1708423069088,1708423069103,15
1708423069103,1708423069117,14
1708423069117,1708423069131,14
1708423069131,1708423069145,14
1708423069145,1708423069159,14
1708423069159,1708423069173,14
1708423069173,1708423069185,12
1708423069185,1708423069197,12
1708423069197,1708423069211,14
1708423069211,1708423069225,14
1708423069225,1708423069239,14
1708423069239,1708423069252,13
1708423069252,1708423069265,13
1708423069265,1708423069279,14
1708423069279,1708423069291,12
1708423069291,1708423069306,15
1708423069306,1708423069320,14
1708423069320,1708423069334,14
1708423069334,1708423069348,14
1708423069348,1708423069362,14
1708423069362,1708423069376,14
1708423069376,1708423069391,15
1708423069391,1708423069405,14
1708423069405,1708423069420,15
1708423069420,1708423069433,13
1708423069433,1708423069448,15
1708423069448,1708423069463,15
1708423069463,1708423069480,17
1708423069480,1708423069494,14
1708423069494,1708423069508,14
1708423069508,1708423069522,14
1708423069522,1708423069536,14
1708423069536,1708423069551,15
1708423069551,1708423069565,14
1708423069565,1708423069578,13
1708423069578,1708423069591,13
1708423069591,1708423069605,14
1708423069605,1708423069619,14
1708423069619,1708423069633,14
1708423069633,1708423069648,15
1708423069648,1708423069662,14
1708423069662,1708423069676,14
1708423069676,1708423069690,14
1708423069690,1708423069704,14
1708423069704,1708423069719,15
1708423069720,1708423069735,15
1708423069735,1708423069749,14
1708423069749,1708423069764,15
1708423069764,1708423069778,14
1708423069778,1708423069792,14
1708423069792,1708423069806,14
1708423069806,1708423069821,15
1708423069821,1708423069836,15
1708423069836,1708423069848,12
1708423069848,1708423069861,13
1708423069861,1708423069873,12
1708423069873,1708423069887,14
1708423069887,1708423069901,14
1708423069901,1708423069915,14
1708423069915,1708423069929,14
1708423069929,1708423069943,14
1708423069943,1708423069954,11
1708423069954,1708423069968,14
1708423069968,1708423069982,14
1708423069982,1708423069996,14
1708423069996,1708423070009,13
1708423070009,1708423070024,15
1708423070024,1708423070038,14
1708423070038,1708423070052,14
1708423070052,1708423070066,14
1708423070066,1708423070080,14
1708423070080,1708423070094,14
1708423070094,1708423070109,15
1708423070109,1708423070123,14
1708423070123,1708423070137,14
1708423070137,1708423070152,15
1708423070152,1708423070167,15
1708423070167,1708423070181,14
1708423070181,1708423070196,15
1708423070196,1708423070209,13
1708423070209,1708423070224,15
1708423070224,1708423070238,14
1708423070238,1708423070252,14
1708423070252,1708423070269,17
1708423070269,1708423070282,13
1708423070282,1708423070295,13
1708423070295,1708423070310,15
1708423070310,1708423070325,15
1708423070325,1708423070339,14
1708423070339,1708423070354,15
1708423070354,1708423070367,13
1708423070367,1708423070381,14
1708423070381,1708423070396,15
1708423070396,1708423070410,14
1708423070410,1708423070424,14
1708423070424,1708423070437,13
1708423070437,1708423070451,14
1708423070451,1708423070465,14
1708423070465,1708423070480,15
1708423070480,1708423070494,14
1708423070494,1708423070508,14
1708423070508,1708423070523,15
1708423070523,1708423070537,14
1708423070537,1708423070551,14
1708423070551,1708423070564,13
1708423070564,1708423070579,15
1708423070579,1708423070590,11
1708423070590,1708423070605,15
1708423070605,1708423070618,13
1708423070618,1708423070632,14
1708423070632,1708423070646,14
1708423070646,1708423070660,14
1708423070660,1708423070674,14
1708423070674,1708423070686,12
1708423070686,1708423070700,14
1708423070700,1708423070715,15
1708423070715,1708423070729,14
1708423070729,1708423070743,14
1708423070743,1708423070757,14
1708423070757,1708423070772,15
1708423070772,1708423070785,13
1708423070785,1708423070799,14
1708423070799,1708423070813,14
1708423070813,1708423070826,13
1708423070826,1708423070840,14
1708423070840,1708423070855,15
1708423070855,1708423070869,14
1708423070869,1708423070884,15
1708423070884,1708423070898,14
1708423070898,1708423070912,14
1708423070912,1708423070925,13
1708423070925,1708423070940,15
1708423070940,1708423070954,14
1708423070954,1708423070968,14
1708423070968,1708423070982,14
1708423070982,1708423070996,14
1708423070996,1708423071012,16
1708423071012,1708423071026,14
1708423071026,1708423071041,15
1708423071041,1708423071055,14
1708423071055,1708423071069,14
1708423071069,1708423071083,14
1708423071083,1708423071097,14
1708423071097,1708423071111,14
1708423071111,1708423071127,16
1708423071127,1708423071141,14
1708423071141,1708423071156,15
1708423071156,1708423071170,14
1708423071170,1708423071184,14
1708423071184,1708423071199,15
1708423071199,1708423071213,14
1708423071213,1708423071227,14
1708423071227,1708423071242,15
1708423071242,1708423071256,14
1708423071256,1708423071271,15
1708423071271,1708423071285,14
1708423071285,1708423071300,15
1708423071300,1708423071315,15
1708423071315,1708423071327,12
1708423071327,1708423071341,14
1708423071341,1708423071355,14
1708423071355,1708423071369,14
1708423071369,1708423071382,13
1708423071382,1708423071395,13
1708423071395,1708423071409,14
1708423071409,1708423071423,14
1708423071423,1708423071438,15
1708423071438,1708423071452,14
1708423071452,1708423071467,15
1708423071467,1708423071481,14
1708423071481,1708423071496,15
1708423071496,1708423071509,13
1708423071509,1708423071524,15
1708423071524,1708423071538,14
1708423071538,1708423071552,14
1708423071552,1708423071566,14
1708423071566,1708423071579,13
1708423071579,1708423071594,15
1708423071594,1708423071608,14
1708423071608,1708423071623,15
1708423071623,1708423071637,14
1708423071637,1708423071652,15
1708423071652,1708423071669,17
1708423071669,1708423071683,14
1708423071683,1708423071698,15
1708423071698,1708423071712,14
1708423071712,1708423071727,15
1708423071727,1708423071739,12
1708423071739,1708423071752,13
1708423071752,1708423071767,15
1708423071767,1708423071781,14
1708423071781,1708423071794,13
1708423071794,1708423071808,14
1708423071808,1708423071822,14
1708423071822,1708423071834,12
1708423071834,1708423071849,15
1708423071849,1708423071862,13
1708423071862,1708423071876,14
1708423071876,1708423071890,14
1708423071890,1708423071905,15
1708423071905,1708423071920,15
1708423071920,1708423071935,15
1708423071935,1708423071949,14
1708423071949,1708423071964,15
1708423071964,1708423071977,13
1708423071977,1708423071988,11
1708423071988,1708423072000,12
1708423072000,1708423072016,16
1708423072016,1708423072030,14
1708423072030,1708423072044,14
1708423072044,1708423072058,14
1708423072058,1708423072073,15
1708423072073,1708423072088,15
1708423072088,1708423072102,14
1708423072102,1708423072115,13
1708423072115,1708423072127,12
1708423072127,1708423072140,13
1708423072140,1708423072152,12
1708423072152,1708423072166,14
1708423072166,1708423072180,14
1708423072180,1708423072194,14
1708423072194,1708423072208,14
1708423072208,1708423072222,14
1708423072222,1708423072236,14
1708423072236,1708423072249,13
1708423072249,1708423072264,15
1708423072264,1708423072279,15
1708423072279,1708423072292,13
1708423072292,1708423072307,15
1708423072307,1708423072322,15
1708423072322,1708423072336,14
1708423072336,1708423072351,15
1708423072351,1708423072365,14
1708423072365,1708423072379,14
1708423072379,1708423072393,14
1708423072393,1708423072408,15
1708423072408,1708423072422,14
1708423072422,1708423072437,15
1708423072437,1708423072452,15
1708423072452,1708423072466,14
1708423072466,1708423072480,14
1708423072480,1708423072495,15
1708423072495,1708423072509,14
1708423072509,1708423072523,14
1708423072523,1708423072538,15
1708423072538,1708423072553,15
1708423072553,1708423072567,14
1708423072567,1708423072580,13
1708423072580,1708423072595,15
1708423072595,1708423072610,15
1708423072610,1708423072624,14
1708423072624,1708423072639,15
1708423072639,1708423072651,12
1708423072651,1708423072666,15
1708423072666,1708423072679,13
1708423072679,1708423072693,14
1708423072693,1708423072706,13
1708423072706,1708423072721,15
1708423072721,1708423072735,14
1708423072735,1708423072750,15
1708423072750,1708423072764,14
1708423072764,1708423072778,14
1708423072778,1708423072792,14
1708423072792,1708423072806,14
1708423072806,1708423072821,15
1708423072821,1708423072835,14
1708423072835,1708423072849,14
1708423072849,1708423072864,15
1708423072864,1708423072875,11
1708423072875,1708423072887,12
1708423072887,1708423072900,13
1708423072900,1708423072914,14
